,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
8987,0,2023-03-01T18:50:33.512948,1623031,1043,1793,531,-806,-498,-224,-49,183,-223
8988,0,2023-03-01T18:50:33.519405,1623036,1043,1793,531,-806,-498,-224,-49,183,-223
8989,0,2023-03-01T18:50:33.525147,1623043,1043,1793,531,-806,-498,-224,-49,183,-223
8990,0,2023-03-01T18:50:33.531251,1623050,1046,1792,527,-799,-510,-226,-49,183,-223
8991,0,2023-03-01T18:50:33.537200,1623055,1046,1792,527,-799,-510,-226,-49,183,-223
8992,0,2023-03-01T18:50:33.542639,1623061,1046,1792,527,-799,-510,-226,-49,183,-223
8993,0,2023-03-01T18:50:33.549074,1623067,1046,1792,527,-799,-510,-226,-49,183,-223
8994,0,2023-03-01T18:50:33.553913,1623072,1044,1792,533,-819,-503,-224,-49,193,-219
8995,0,2023-03-01T18:50:33.559783,1623077,1044,1792,533,-819,-503,-224,-49,193,-219
8996,0,2023-03-01T18:50:33.566091,1623084,1044,1792,533,-819,-503,-224,-49,193,-219
8997,0,2023-03-01T18:50:33.572573,1623091,1045,1791,532,-813,-510,-236,-49,193,-219
8998,0,2023-03-01T18:50:33.578522,1623097,1045,1791,532,-813,-510,-236,-49,193,-219
8999,0,2023-03-01T18:50:33.583543,1623102,1045,1791,532,-813,-510,-236,-49,193,-219
9000,0,2023-03-01T18:50:33.589551,1623108,1045,1791,532,-813,-510,-236,-49,193,-219
9001,0,2023-03-01T18:50:33.594521,1623113,1042,1793,527,-831,-513,-229,-49,193,-219
9002,0,2023-03-01T18:50:33.600066,1623118,1042,1793,527,-831,-513,-229,-49,193,-219
9003,0,2023-03-01T18:50:33.606885,1623124,1042,1793,527,-831,-513,-229,-49,193,-219
9004,0,2023-03-01T18:50:33.612928,1623131,1043,1790,527,-825,-511,-223,-49,193,-219
9005,0,2023-03-01T18:50:33.618060,1623137,1043,1790,527,-825,-511,-223,-49,193,-219
9006,0,2023-03-01T18:50:33.623335,1623142,1043,1790,527,-825,-511,-223,-49,193,-219
9007,0,2023-03-01T18:50:33.629508,1623148,1043,1790,527,-825,-511,-223,-49,193,-219
9008,0,2023-03-01T18:50:33.634209,1623153,1047,1796,526,-819,-524,-223,-49,193,-219
9009,0,2023-03-01T18:50:33.639594,1623157,1047,1796,526,-819,-524,-223,-49,193,-219
9010,0,2023-03-01T18:50:33.645212,1623163,1047,1796,526,-819,-524,-223,-49,193,-219
9011,0,2023-03-01T18:50:33.650311,1623169,1047,1796,526,-819,-524,-223,-49,193,-219
9012,0,2023-03-01T18:50:33.655000,1623174,1048,1793,527,-806,-511,-223,-49,193,-219
9013,0,2023-03-01T18:50:33.660867,1623179,1048,1793,527,-806,-511,-223,-49,193,-219
9014,0,2023-03-01T18:50:33.666222,1623185,1048,1793,527,-806,-511,-223,-49,193,-219
9015,0,2023-03-01T18:50:33.671575,1623190,1046,1794,526,-816,-510,-230,-49,193,-219
9016,0,2023-03-01T18:50:33.677058,1623195,1046,1794,526,-816,-510,-230,-49,193,-219
9017,0,2023-03-01T18:50:33.681907,1623200,1046,1794,526,-816,-510,-230,-49,193,-219
9018,0,2023-03-01T18:50:33.687651,1623205,1046,1794,526,-816,-510,-230,-49,193,-219
9019,0,2023-03-01T18:50:33.692576,1623211,1044,1795,531,-824,-503,-227,-54,186,-228
9020,0,2023-03-01T18:50:33.697787,1623217,1044,1795,531,-824,-503,-227,-54,186,-228
9021,0,2023-03-01T18:50:33.702820,1623221,1044,1795,531,-824,-503,-227,-54,186,-228
9022,0,2023-03-01T18:50:33.708656,1623227,1044,1795,531,-824,-503,-227,-54,186,-228
9023,0,2023-03-01T18:50:33.713802,1623232,1046,1791,523,-808,-507,-232,-54,186,-228
9024,0,2023-03-01T18:50:33.719570,1623238,1046,1791,523,-808,-507,-232,-54,186,-228
9025,0,2023-03-01T18:50:33.725181,1623243,1046,1791,523,-808,-507,-232,-54,186,-228
9026,0,2023-03-01T18:50:33.730559,1623249,1046,1791,523,-808,-507,-232,-54,186,-228
9027,0,2023-03-01T18:50:33.735528,1623254,1045,1793,526,-814,-507,-231,-54,186,-228
9028,0,2023-03-01T18:50:33.741002,1623260,1045,1793,526,-814,-507,-231,-54,186,-228
9029,0,2023-03-01T18:50:33.746759,1623265,1045,1793,526,-814,-507,-231,-54,186,-228
9030,0,2023-03-01T18:50:33.752156,1623271,1044,1796,521,-815,-515,-237,-54,186,-228
9031,0,2023-03-01T18:50:33.757482,1623276,1044,1796,521,-815,-515,-237,-54,186,-228
9032,0,2023-03-01T18:50:33.762217,1623280,1044,1796,521,-815,-515,-237,-54,186,-228
9033,0,2023-03-01T18:50:33.769057,1623287,1044,1796,521,-815,-515,-237,-54,186,-228
9034,0,2023-03-01T18:50:33.773782,1623292,1049,1794,521,-808,-510,-220,-54,186,-228
9035,0,2023-03-01T18:50:33.778193,1623297,1049,1794,521,-808,-510,-220,-54,186,-228
9036,0,2023-03-01T18:50:33.783112,1623302,1049,1794,521,-808,-510,-220,-54,186,-228
9037,0,2023-03-01T18:50:33.788839,1623307,1049,1794,521,-808,-510,-220,-54,186,-228
9038,0,2023-03-01T18:50:33.793601,1623312,1047,1796,525,-819,-514,-228,-54,186,-228
9039,0,2023-03-01T18:50:33.798956,1623317,1047,1796,525,-819,-514,-228,-54,186,-228
9040,0,2023-03-01T18:50:33.804513,1623323,1047,1796,525,-819,-514,-228,-54,186,-228
9041,0,2023-03-01T18:50:33.810418,1623328,1047,1796,525,-819,-514,-228,-54,186,-228
9042,0,2023-03-01T18:50:33.815104,1623333,1046,1801,526,-807,-518,-223,-51,187,-227
9043,0,2023-03-01T18:50:33.820239,1623339,1046,1801,526,-807,-518,-223,-51,187,-227
9044,0,2023-03-01T18:50:33.826101,1623344,1046,1801,526,-807,-518,-223,-51,187,-227
9045,0,2023-03-01T18:50:33.831980,1623350,1047,1793,525,-815,-513,-224,-51,187,-227
9046,0,2023-03-01T18:50:33.838015,1623356,1047,1793,525,-815,-513,-224,-51,187,-227
9047,0,2023-03-01T18:50:33.842851,1623361,1047,1793,525,-815,-513,-224,-51,187,-227
9048,0,2023-03-01T18:50:33.849139,1623367,1047,1793,525,-815,-513,-224,-51,187,-227
9049,0,2023-03-01T18:50:33.855290,1623372,1047,1797,521,-815,-522,-233,-51,187,-227
9050,0,2023-03-01T18:50:33.861319,1623379,1047,1797,521,-815,-522,-233,-51,187,-227
9051,0,2023-03-01T18:50:33.866845,1623386,1047,1797,521,-815,-522,-233,-51,187,-227
9052,0,2023-03-01T18:50:33.872009,1623390,1048,1797,521,-815,-526,-233,-51,187,-227
9053,0,2023-03-01T18:50:33.878152,1623396,1048,1797,521,-815,-526,-233,-51,187,-227
9054,0,2023-03-01T18:50:33.883086,1623401,1048,1797,521,-815,-526,-233,-51,187,-227
9055,0,2023-03-01T18:50:33.888926,1623407,1048,1797,521,-815,-526,-233,-51,187,-227
9056,0,2023-03-01T18:50:33.893965,1623412,1047,1798,515,-817,-520,-233,-51,187,-227
9057,0,2023-03-01T18:50:33.899804,1623418,1047,1798,515,-817,-520,-233,-51,187,-227
9058,0,2023-03-01T18:50:33.905618,1623424,1047,1798,515,-817,-520,-233,-51,187,-227
9059,0,2023-03-01T18:50:33.911087,1623430,1047,1798,515,-817,-520,-233,-51,187,-227
9060,0,2023-03-01T18:50:33.916034,1623434,1045,1801,518,-815,-512,-223,-51,187,-227
9061,0,2023-03-01T18:50:33.922131,1623440,1045,1801,518,-815,-512,-223,-51,187,-227
9062,0,2023-03-01T18:50:33.928136,1623447,1045,1801,518,-815,-512,-223,-51,187,-227
9063,0,2023-03-01T18:50:33.933708,1623451,1047,1800,514,-827,-515,-225,-51,187,-227
9064,0,2023-03-01T18:50:33.939575,1623458,1047,1800,514,-827,-515,-225,-51,187,-227
9065,0,2023-03-01T18:50:33.945667,1623463,1047,1800,514,-827,-515,-225,-51,187,-227
9066,0,2023-03-01T18:50:33.951078,1623470,1047,1800,514,-827,-515,-225,-51,187,-227
9067,0,2023-03-01T18:50:33.955712,1623474,1049,1803,520,-807,-519,-237,-42,182,-226
9068,0,2023-03-01T18:50:33.961264,1623480,1049,1803,520,-807,-519,-237,-42,182,-226
9069,0,2023-03-01T18:50:33.966824,1623485,1049,1803,520,-807,-519,-237,-42,182,-226
9070,0,2023-03-01T18:50:33.972714,1623491,1048,1797,515,-819,-520,-225,-42,182,-226
9071,0,2023-03-01T18:50:33.978280,1623496,1048,1797,515,-819,-520,-225,-42,182,-226
9072,0,2023-03-01T18:50:33.982913,1623501,1048,1797,515,-819,-520,-225,-42,182,-226
9073,0,2023-03-01T18:50:33.988805,1623507,1048,1797,515,-819,-520,-225,-42,182,-226
9074,0,2023-03-01T18:50:33.993767,1623512,1050,1796,518,-815,-513,-229,-42,182,-226
9075,0,2023-03-01T18:50:33.999432,1623518,1050,1796,518,-815,-513,-229,-42,182,-226
9076,0,2023-03-01T18:50:34.005247,1623524,1050,1796,518,-815,-513,-229,-42,182,-226
9077,0,2023-03-01T18:50:34.011079,1623529,1050,1796,518,-815,-513,-229,-42,182,-226
9078,0,2023-03-01T18:50:34.015636,1623534,1051,1797,511,-809,-519,-235,-42,182,-226
9079,0,2023-03-01T18:50:34.021063,1623539,1051,1797,511,-809,-519,-235,-42,182,-226
9080,0,2023-03-01T18:50:34.026447,1623544,1051,1797,511,-809,-519,-235,-42,182,-226
9081,0,2023-03-01T18:50:34.031953,1623550,1050,1802,509,-826,-509,-237,-42,182,-226
9082,0,2023-03-01T18:50:34.037530,1623556,1050,1802,509,-826,-509,-237,-42,182,-226
9083,0,2023-03-01T18:50:34.043393,1623562,1050,1802,509,-826,-509,-237,-42,182,-226
9084,0,2023-03-01T18:50:34.049206,1623568,1050,1802,509,-826,-509,-237,-42,182,-226
9085,0,2023-03-01T18:50:34.054066,1623572,1050,1803,515,-814,-517,-240,-42,182,-226
9086,0,2023-03-01T18:50:34.059576,1623578,1050,1803,515,-814,-517,-240,-42,182,-226
9087,0,2023-03-01T18:50:34.065439,1623584,1050,1803,515,-814,-517,-240,-42,182,-226
9088,0,2023-03-01T18:50:34.071007,1623589,1050,1803,515,-814,-517,-240,-42,182,-226
9089,0,2023-03-01T18:50:34.075676,1623595,1048,1798,515,-832,-510,-234,-49,189,-233
9090,0,2023-03-01T18:50:34.081029,1623600,1048,1798,515,-832,-510,-234,-49,189,-233
9091,0,2023-03-01T18:50:34.086311,1623605,1048,1798,515,-832,-510,-234,-49,189,-233
9092,0,2023-03-01T18:50:34.092532,1623611,1047,1799,511,-813,-517,-235,-49,189,-233
9093,0,2023-03-01T18:50:34.097861,1623616,1047,1799,511,-813,-517,-235,-49,189,-233
9094,0,2023-03-01T18:50:34.102841,1623621,1047,1799,511,-813,-517,-235,-49,189,-233
